surah_id,ayah_id,surah_title_ar,surah_title_en,surah_title_en_trans,revelation_type,surah,ayah,ayah_title,juz,manzil,page,hizb_quarter,sajda,sajda_id,sajda_recommended,sajda_obligatory,malay,saheeh,yusufali
28,3267,القصص,Al-Qasas,The Stories,Meccan,28,15,28:15,20,5,387,155,FALSE,NA,NA,NA,"Dan masuklah ia ke bandar (Mesir) dalam masa penduduknya tidak menyedarinya, lalu didapatinya di situ dua orang lelaki sedang berkelahi, - seorang dari golongannya sendiri dan yang seorang lagi dari pihak musuhnya. Maka orang yang dari golongannya meminta tolong kepadanya melawan orang yang dari pihak musuhnya; Musa pun menumbuknya lalu menyebabkan orang itu mati. (pada saat itu) Musa berkata: ""Ini adalah dari kerja Syaitan, sesungguhnya Syaitan itu musuh yang menyesatkan, yang nyata (angkaranya) "".
","And he entered the city at a time of inattention by its people and found therein two men fighting: one from his faction and one from among his enemy. And the one from his faction called for help to him against the one from his enemy, so Moses struck him and [unintentionally] killed him. [Moses] said, ""This is from the work of Satan. Indeed, he is a manifest, misleading enemy.""","And he entered the city at a time when its people were not watching: and he found there two men fighting,- one of his own religion, and the other, of his foes. Now the man of his own religion appealed to him against his foe, and Moses struck him with his fist and made an end of him. He said: ""This is a work of Evil (Satan): for he is an enemy that manifestly misleads!"""
28,3268,القصص,Al-Qasas,The Stories,Meccan,28,16,28:16,20,5,387,155,FALSE,NA,NA,NA,"Ia merayu (dengan sesalnya): ""Wahai Tuhanku, sesungguhnya aku telah menganiaya diri sendiri; oleh itu ampunkanlah - apalah jua kiranya - akan dosaku"". (Maka Allah Taala menerima taubatnya) lalu mengampunkan dosanya; sesungguhnya Allah jualah Yang Maha Pengampun, lagi Maha Mengasihani.
","He said, ""My Lord, indeed I have wronged myself, so forgive me,"" and He forgave him. Indeed, He is the Forgiving, the Merciful.","He prayed: ""O my Lord! I have indeed wronged my soul! Do Thou then forgive me!"" So (Allah) forgave him: for He is the Oft-Forgiving, Most Merciful."
28,3269,القصص,Al-Qasas,The Stories,Meccan,28,17,28:17,20,5,387,155,FALSE,NA,NA,NA,"Ia merayu lagi: ""Wahai Tuhanku, demi nikmat-nikmat yang Engkau kurniakan kepadaku, (peliharalah daku) supaya aku tidak akan menjadi penyokong kepada golongan yang bersalah"".
","He said, ""My Lord, for the favor You bestowed upon me, I will never be an assistant to the criminals.""","He said: ""O my Lord! For that Thou hast bestowed Thy Grace on me, never shall I be a help to those who sin!"""
28,3270,القصص,Al-Qasas,The Stories,Meccan,28,18,28:18,20,5,387,155,FALSE,NA,NA,NA,"Semenjak itu, tinggalah ia di bandar (Mesir) dalam keadaan cemas sambil memerhatikan (berita mengenai dirinya), maka tiba-tiba orang yang meminta pertolongan kepadanya semalam, memanggil meminta pertolongannya lagi. Musa berkata kepadanya: ""Sesungguhnya engkau ini orang yang nyata sesatnya!""
","And he became inside the city fearful and anticipating [exposure], when suddenly the one who sought his help the previous day cried out to him [once again]. Moses said to him, ""Indeed, you are an evident, [persistent] deviator.""","So he saw the morning in the city, looking about, in a state of fear, when behold, the man who had, the day before, sought his help called aloud for his help (again). Moses said to him: ""Thou art truly, it is clear, a quarrelsome fellow!"""
28,3271,القصص,Al-Qasas,The Stories,Meccan,28,19,28:19,20,5,387,155,FALSE,NA,NA,NA,"Maka ketika ia bersedia hendak menumbuk orang yang menjadi musuh bagi mereka berdua berkatalah orang itu: ""Wahai Musa, adakah engkau hendak membunuhku sebagaimana engkau membunuh satu jiwa semalam? Sebenarnya engkau hanyalah hendak menjadi seorang yang kejam di bumi, dan tidaklah engkau hendak menjadi seorang pendamai"".
","And when he wanted to strike the one who was an enemy to both of them, he said, ""O Moses, do you intend to kill me as you killed someone yesterday? You only want to be a tyrant in the land and do not want to be of the amenders.""","Then, when he decided to lay hold of the man who was an enemy to both of them, that man said: ""O Moses! Is it thy intention to slay me as thou slewest a man yesterday? Thy intention is none other than to become a powerful violent man in the land, and not to be one who sets things right!"""
28,3272,القصص,Al-Qasas,The Stories,Meccan,28,20,28:20,20,5,387,155,FALSE,NA,NA,NA,"Dan datanglah seorang lelaki dari hujung bandar itu dengan berlari, (lalu menyampaikan berita) dengan berkata: ""Wahai Musa, sesungguhnya pegawai-pegawai Firaun sedang mengadakan pakatan terhadapmu, mereka hendak membunuhmu; oleh itu pergilah dari sini, sesungguhnya aku adalah pemberi nasihat secara ikhlas kepadamu"".
","And a man came from the farthest end of the city, running. He said, ""O Moses, indeed the eminent ones are conferring over you [intending] to kill you, so leave [the city]; indeed, I am to you of the sincere advisors.""","And there came a man, running, from the furthest end of the City. He said: ""O Moses! the Chiefs are taking counsel together about thee, to slay thee: so get thee away, for I do give thee sincere advice."""
28,3273,القصص,Al-Qasas,The Stories,Meccan,28,21,28:21,20,5,387,155,FALSE,NA,NA,NA,"Musa pun keluarlah dari negeri itu dalam keadaan cemas sambil memerhatikan (berita mengenai dirinya) serta berdoa dengan berkata: ""Wahai Tuhanku, selamatkanlah daku dari kaum yang zalim "".
","So he left it, fearful and anticipating [apprehension]. He said, ""My Lord, save me from the wrongdoing people.""","He therefore got away therefrom, looking about, in a state of fear. He prayed ""O my Lord! save me from people given to wrong-doing."""
28,3274,القصص,Al-Qasas,The Stories,Meccan,28,22,28:22,20,5,388,155,FALSE,NA,NA,NA,"Dan setelah ia (meninggalkan Mesir dalam perjalanan) menuju ke negeri Madyan, berdoalah ia dengan berkata: ""Mudah-mudahan Tuhanku menunjukkan jalan yang benar kepadaku,"".
","And when he directed himself toward Madyan, he said, ""Perhaps my Lord will guide me to the sound way.""","Then, when he turned his face towards (the land of) Madyan, he said: ""I do hope that my Lord will show me the smooth and straight Path."""
28,3275,القصص,Al-Qasas,The Stories,Meccan,28,23,28:23,20,5,388,155,FALSE,NA,NA,NA,"Dan ketika dia sampai di telaga air negeri Madyan, ia dapati di situ sekumpulan orang-orang lelaki sedang memberi minum (binatang ternak masing-masing), dan ia juga dapati di sebelah mereka dua perempuan yang sedang menahan kambing-kambingnya. dia bertanya: ""Apa hal kamu berdua?"" Mereka menjawab: ""Kami tidak memberi minum (kambing-kambing kami) sehingga pengembala-pengembala itu membawa balik binatang ternak masing-masing; dan bapa kami seorang yang terlalu tua umurnya "".
","And when he came to the well of Madyan, he found there a crowd of people watering [their flocks], and he found aside from them two women driving back [their flocks]. He said, ""What is your circumstance?"" They said, ""We do not water until the shepherds dispatch [their flocks]; and our father is an old man.""","And when he arrived at the watering (place) in Madyan, he found there a group of men watering (their flocks), and besides them he found two women who were keeping back (their flocks). He said: ""What is the matter with you?"" They said: ""We cannot water (our flocks) until the shepherds take back (their flocks): And our father is a very old man."""
28,3276,القصص,Al-Qasas,The Stories,Meccan,28,24,28:24,20,5,388,155,FALSE,NA,NA,NA,"Maka Musa pun memberi minum kepada binatang-binatang ternak mereka, kemudian ia pergi ke tempat teduh lalu berdoa dengan berkata: ""Wahai Tuhanku, sesungguhnya aku sangat berhajat kepada sebarang rezeki pemberian yang Engkau berikan"".
","So he watered [their flocks] for them; then he went back to the shade and said, ""My Lord, indeed I am, for whatever good You would send down to me, in need.""","So he watered (their flocks) for them; then he turned back to the shade, and said:""O my Lord! truly am I in (desperate) need of any good that Thou dost send me!"""
28,3277,القصص,Al-Qasas,The Stories,Meccan,28,25,28:25,20,5,388,155,FALSE,NA,NA,NA,"Kemudian salah seorang dari perempuan dua beradik itu datang mendapatkannya dengan berjalan dalam keadaan tersipu-sipu sambil berkata:"" Sebenarnya bapaku menjemputmu untuk membalas budimu memberi minum binatang ternak kami"". Maka ketika Musa datang mendapatkannya dan menceritakan kepadanya kisah-kisah kejadian yang berlaku (mengenai dirinya) berkatalah orang tua itu kepadanya: ""Janganlah engkau bimbang, engkau telah selamat dari kaum yang zalim itu "".
","Then one of the two women came to him walking with shyness. She said, ""Indeed, my father invites you that he may reward you for having watered for us."" So when he came to him and related to him the story, he said, ""Fear not. You have escaped from the wrongdoing people.""","Afterwards one of the (damsels) came (back) to him, walking bashfully. She said: ""My father invites thee that he may reward thee for having watered (our flocks) for us."" So when he came to him and narrated the story, he said: ""Fear thou not: (well) hast thou escaped from unjust people."""
28,3278,القصص,Al-Qasas,The Stories,Meccan,28,26,28:26,20,5,388,155,FALSE,NA,NA,NA,"Salah seorang di antara perempuan yang berdua itu berkata: ""Wahai ayah, ambilah dia memjadi orang upahan (mengembala kambing kita), sesungguhnya sebaik-baik orang yang ayah ambil bekerja ialah orang yang kuat, lagi amanah"".
","One of the women said, ""O my father, hire him. Indeed, the best one you can hire is the strong and the trustworthy.""","Said one of the (damsels): ""O my (dear) father! engage him on wages: truly the best of men for thee to employ is the (man) who is strong and trusty""...."
28,3279,القصص,Al-Qasas,The Stories,Meccan,28,27,28:27,20,5,388,155,FALSE,NA,NA,NA,"Bapa perempuan itu berkata (kepada Musa): ""Aku hendak mengahwinkanmu dengan salah seorang dari dua anak perempuanku ini, dengan syarat bahawa engkau bekerja denganku selama delapan tahun; dalam pada itu, jika engkau genapkan menjadi sepuluh tahun, maka yang demikian itu adalah dari kerelaanmu sendiri. Dan (ingatlah) aku tidak bertujuan hendak menyusahkanmu; engkau akan dapati aku Insya Allah, dari orang-orang yang baik layanannya"".
","He said, ""Indeed, I wish to wed you one of these, my two daughters, on [the condition] that you serve me for eight years; but if you complete ten, it will be [as a favor] from you. And I do not wish to put you in difficulty. You will find me, if Allah wills, from among the righteous.""","He said: ""I intend to wed one of these my daughters to thee, on condition that thou serve me for eight years; but if thou complete ten years, it will be (grace) from thee. But I intend not to place thee under a difficulty: thou wilt find me, indeed, if Allah wills, one of the righteous."""
28,3280,القصص,Al-Qasas,The Stories,Meccan,28,28,28:28,20,5,388,155,FALSE,NA,NA,NA,"Musa menjawab: ""Perjanjian itu adalah antaraku denganmu (tetap dihormati bersama); yang mana sahaja dari dua tempoh itu yang aku tunaikan, maka janganlah hendaknya aku disalahkan. Dan Allah jualah menjadi Pengawas terhadap apa yang kita katakan itu"".
","[Moses] said, ""That is [established] between me and you. Whichever of the two terms I complete - there is no injustice to me, and Allah, over what we say, is Witness.""","He said: ""Be that (the agreement) between me and thee: whichever of the two terms I fulfil, let there be no ill-will to me. Be Allah a witness to what we say."""
28,3281,القصص,Al-Qasas,The Stories,Meccan,28,29,28:29,20,5,389,156,FALSE,NA,NA,NA,"Setelah Musa menyempurnakan tempoh kerjanya itu dan (mendapat izin) berjalan dengan isterinya (kembali ke Mesir), ia melihat (dalam perjalanannya itu) api dari sebelah Gunung Tursina. (Ketika itu) berkatalah ia kepada isterinya: ""Berhentilah; sesungguhnya aku ada melihat api, semoga aku dapat membawa kepada kamu sesuatu berita dari situ, atau sepuntung dari api itu, supaya kamu dapat memanaskan diri"".
","And when Moses had completed the term and was traveling with his family, he perceived from the direction of the mount a fire. He said to his family, ""Stay here; indeed, I have perceived a fire. Perhaps I will bring you from there [some] information or burning wood from the fire that you may warm yourselves.""","Now when Moses had fulfilled the term, and was travelling with his family, he perceived a fire in the direction of Mount Tur. He said to his family: ""Tarry ye; I perceive a fire; I hope to bring you from there some information, or a burning firebrand, that ye may warm yourselves."""
28,3282,القصص,Al-Qasas,The Stories,Meccan,28,30,28:30,20,5,389,156,FALSE,NA,NA,NA,"Maka ketika ia sampai ke tempat api itu, (kedengaran) ia diseru dari tepi lembah yang di sebelah kanan, di tempat yang dilimpahi berkat, dari arah pohon kayu (yang ada di situ): ""Wahai Musa, sesungguhnya Akulah Allah Tuhan sekalian alam. (Sesungguhnya api itu adalah sebagai satu isyarat yang didatangkan oleh Allah untuk menarik perhatian Musa ke tempat itu dan bukannya zat Allah, Wallahu A'lam)
","But when he came to it, he was called from the right side of the valley in a blessed spot - from the tree, ""O Moses, indeed I am Allah, Lord of the worlds.""","But when he came to the (fire), a voice was heard from the right bank of the valley, from a tree in hallowed ground: ""O Moses! Verily I am Allah, the Lord of the Worlds...."
28,3283,القصص,Al-Qasas,The Stories,Meccan,28,31,28:31,20,5,389,156,FALSE,NA,NA,NA,"""Dan (sekarang) campakkanlah tongkatmu"". (Ia pun mencampaknya), maka apabila ia melihat tongkatnya itu (menjadi seekor ular besar) bergerak cepat tangkas, seolah-olah seekor ular kecil, berpalinglah ia melarikan diri dan tidak menoleh lagi. (Lalu ia diseru): ""Wahai Musa, datanglah kemari dan janganlah engkau takut. Sesungguhnya engkau dari orang-orang yang beroleh aman.
","And [he was told], ""Throw down your staff."" But when he saw it writhing as if it was a snake, he turned in flight and did not return. [Allah said], ""O Moses, approach and fear not. Indeed, you are of the secure.","""Now do thou throw thy rod!"" but when he saw it moving (of its own accord) as if it had been a snake, he turned back in retreat, and retraced not his steps: O Moses!"" (It was said), ""Draw near, and fear not: for thou art of those who are secure."
