ID,Source_Sura,Source_Verse,target_sura,Target_verse,common_roots,relevance_degree
4711,23,13,77,20,0,2
4712,23,13,77,21,3,1
4713,23,13,77,22,0,1
4714,23,13,77,23,0,1
4715,23,15,29,20,0,1
4716,23,17,6,59,0,2
4717,23,17,17,44,2,1
4718,23,17,40,57,2,2
4719,23,17,65,12,3,2
4720,23,17,71,15,3,2
4721,23,19,16,11,2,2
4722,23,22,16,7,1,2
4723,23,22,36,71,0,2
4724,23,22,36,72,0,2
4725,23,22,36,73,0,1
4726,23,26,54,10,2,2
4727,23,28,11,41,1,2
4728,23,28,43,12,1,1
4729,23,28,43,13,2,2
4730,23,28,43,14,0,1
4731,23,41,43,76,1,2
4732,23,41,46,25,1,2
4733,23,44,16,36,6,2
4734,23,44,17,17,1,2
4735,23,44,34,19,4,1
4736,23,44,36,30,3,2
4737,23,49,28,43,3,2
4738,23,50,19,24,1,1
4739,23,51,2,172,2,2
4740,23,54,15,3,1,2
4741,23,54,86,17,0,2
4742,23,56,3,178,1,1
4743,23,56,9,55,0,1
4744,23,56,34,35,0,1
4745,23,56,34,37,0,2
4746,23,56,68,44,0,1
4747,23,56,68,45,0,1
4748,23,56,74,11,0,1
4749,23,56,74,12,0,1
4750,23,56,74,13,0,1
4751,23,56,74,14,0,1
4752,23,56,74,15,0,1
4753,23,56,74,16,0,1
4754,23,58,66,12,1,0
4755,23,64,38,3,0,2
4756,23,64,73,11,0,1
4757,23,64,73,12,0,0
4758,23,64,73,13,1,0
4759,23,66,40,12,0,1
4760,23,71,4,53,1,1
4761,23,71,17,100,0,1
4762,23,71,43,31,0,0
4763,23,71,43,32,0,1
4764,23,72,34,47,1,2
4765,23,72,36,20,0,0
4766,23,72,36,21,1,2
4767,23,72,38,86,1,2
4768,23,72,42,23,1,2
4769,23,75,6,27,0,1
4770,23,75,6,28,0,2
4771,23,75,6,29,0,1
4772,23,75,8,23,0,1
4773,23,76,6,43,1,2
4774,23,78,12,103,0,2
4775,23,80,36,40,2,1
4776,23,83,36,77,0,1
4777,23,83,36,78,0,1
4778,23,83,36,79,1,1
4779,23,83,79,11,0,1
4780,23,83,79,12,0,1
4781,23,83,79,13,0,0
4782,23,83,79,14,0,0
4783,23,84,39,3,0,1
4784,23,88,11,56,0,1
4785,23,88,15,92,0,0
4786,23,88,21,23,0,2
4787,23,89,15,93,0,0
4788,23,90,23,117,0,0
4789,23,90,43,23,0,0
4790,23,91,67,3,1,0
4791,23,96,41,34,3,2
4792,23,96,41,35,0,0
4793,23,100,6,27,1,2
4794,23,100,6,28,0,2
4795,23,100,7,53,3,2
4796,23,100,14,17,1,2
4797,23,100,14,44,2,2
4798,23,100,32,12,2,2
4799,23,100,35,37,2,2
4800,23,100,40,11,1,2
4801,23,100,40,12,0,1
4802,23,100,42,44,1,2
4803,23,100,45,10,1,1
4804,23,100,63,10,2,2
4805,23,100,63,11,1,1
4806,23,101,70,10,1,2
4807,23,101,70,11,0,1
4808,23,101,80,34,0,1
4809,23,101,80,35,0,1
4810,23,101,80,36,0,1
4811,23,101,80,37,0,1
4812,23,104,14,50,2,2
4813,23,104,21,39,2,2
4814,23,105,4,165,2,1
4815,23,105,17,15,2,1
4816,23,105,67,8,0,1
4817,23,107,40,11,2,2
4818,23,107,40,12,0,1
4819,23,107,67,9,0,1
4820,23,107,67,10,0,1
4821,23,107,67,11,0,1
4822,23,110,83,29,2,2
4823,23,110,83,30,0,2
4824,23,115,75,36,1,2
4825,23,116,11,41,1,0
4826,23,116,31,10,1,0
4827,23,116,39,67,2,1
4828,24,3,4,25,3,1
4829,24,3,5,5,1,1
4830,24,3,24,32,2,1
4831,24,6,24,4,5,2
4832,24,11,12,18,1,1
4833,24,11,24,22,0,1
4834,24,11,41,42,0,0
4835,24,13,24,11,1,1
4836,24,23,24,4,2,2
4837,24,23,24,5,0,1
4838,24,23,24,26,0,1
4839,24,23,33,57,4,1
4840,24,27,49,13,2,0
4841,24,30,40,19,0,2
4842,24,30,70,29,2,2
4843,24,30,70,30,0,1
4844,24,31,33,59,9,2
4845,24,33,4,25,11,2
4846,24,34,43,56,1,2
4847,24,35,11,17,7,1
4848,24,36,7,29,0,2
4849,24,36,7,31,0,2
4850,24,36,72,18,0,2
4851,24,37,14,42,2,2
4852,24,37,33,23,1,2
4853,24,37,40,18,3,2
4854,24,37,62,9,4,2
4855,24,37,63,9,2,2
4856,24,37,76,8,0,0
4857,24,37,76,9,0,0
4858,24,37,76,10,2,1
4859,24,37,76,11,1,0
4860,24,37,76,12,0,0
4861,24,38,2,245,1,2
4862,24,38,2,261,1,2
4863,24,38,4,40,1,2
4864,24,38,6,160,2,2
4865,24,38,35,30,2,2
4866,24,39,25,23,1,2
4867,24,40,2,7,1,2
4868,24,40,7,186,0,1
4869,24,40,45,23,3,2
4870,24,41,17,44,4,2
4871,24,42,53,31,2,2
4872,24,44,3,190,3,2
4873,24,48,4,60,1,2
4874,24,48,4,61,1,2
4875,24,53,9,96,0,1
4876,24,53,59,11,3,2
4877,24,53,59,12,1,1
4878,24,53,63,2,2,1
4879,24,54,13,40,1,2
4880,24,54,42,53,0,0
4881,24,54,88,21,0,1
4882,24,54,88,22,0,1
4883,24,55,7,129,7,2
4884,24,55,8,26,2,2
4885,24,55,28,5,1,2
4886,24,55,28,6,2,1
4887,24,56,9,71,7,2
4888,24,58,4,8,0,0
4889,24,58,49,13,2,0
4890,24,60,24,31,4,2
4891,24,61,4,29,5,0
4892,24,61,9,91,6,0
4893,24,61,9,92,0,0
4894,24,63,2,104,2,1
4895,24,63,49,2,2,2
4896,24,63,49,4,0,1
4897,24,63,49,5,0,1
4898,24,64,2,144,4,0
4899,24,64,6,33,2,0
4900,24,64,6,59,3,1
4901,24,64,10,61,3,2
4902,24,64,11,5,2,2
4903,24,64,11,6,4,1
4904,24,64,13,10,0,2
4905,24,64,13,33,6,2
4906,24,64,18,49,1,1
4907,24,64,24,63,2,1
4908,24,64,26,217,0,0
4909,24,64,26,218,0,2
4910,24,64,26,219,0,1
4911,24,64,26,220,2,1
4912,24,64,33,18,2,2
4913,24,64,58,1,0,1
4914,24,64,75,13,1,2
4915,25,1,4,136,1,2
4916,25,1,7,158,0,2
4917,25,1,17,1,2,1
4918,25,1,18,1,2,2
4919,25,1,18,2,1,1
4920,25,1,18,3,0,0
4921,25,1,25,32,1,1
4922,25,1,25,33,0,1
4923,25,1,41,42,1,2
4924,25,1,72,19,2,1
4925,25,3,31,28,3,1
4926,25,3,36,53,0,2
4927,25,3,37,19,0,1
4928,25,3,54,50,0,1
4929,25,3,79,13,0,1
4930,25,3,79,14,0,1
4931,25,5,17,48,0,1
4932,25,6,5,73,1,1
4933,25,6,5,74,2,1
4934,25,6,85,10,0,1
4935,25,12,67,7,1,2
4936,25,12,67,8,1,2
4937,25,14,17,102,2,1
4938,25,16,37,62,0,0
4939,25,16,37,63,0,0
4940,25,16,37,64,0,0
4941,25,16,37,65,0,0
4942,25,16,37,66,0,0
4943,25,16,37,67,0,0
4944,25,16,37,68,0,0
4945,25,16,37,69,0,0
4946,25,16,37,70,0,0
4947,25,16,40,8,2,0
4948,25,17,5,116,2,2
4949,25,17,5,117,3,1
4950,25,18,34,40,3,1
4951,25,18,34,41,6,2
4952,25,19,46,5,0,1
4953,25,19,46,6,0,2
4954,25,20,6,124,4,1
4955,25,20,12,109,4,1
4956,25,20,21,8,4,2
4957,25,21,6,124,1,2
4958,25,21,17,92,1,1
4959,25,22,6,93,4,2
4960,25,22,6,111,1,2
4961,25,22,8,50,2,2
4962,25,22,14,27,1,1
4963,25,22,41,30,3,2
4964,25,22,41,31,0,1
4965,25,22,41,32,0,1
4966,25,23,2,264,0,2
4967,25,23,14,18,2,2
4968,25,23,24,39,2,2
4969,25,24,25,66,1,1
4970,25,24,25,76,2,2
4971,25,24,37,68,0,1
4972,25,24,59,20,2,2
4973,25,24,84,7,0,1
4974,25,24,84,8,0,1
4975,25,24,84,9,0,2
4976,25,25,2,210,2,2
4977,25,25,69,15,0,1
4978,25,25,69,16,2,2
4979,25,25,69,17,1,2
4980,25,26,21,103,3,1
4981,25,26,40,16,2,2
4982,25,26,70,4,3,1
4983,25,26,74,8,0,1
4984,25,26,74,9,2,2
4985,25,26,74,10,1,2
4986,25,27,33,66,3,2
4987,25,27,33,67,2,1
4988,25,27,33,68,0,1
4989,25,31,6,112,5,2
4990,25,31,6,113,0,1
4991,25,31,41,26,0,1
4992,25,32,17,106,2,2
4993,25,33,17,106,0,1
4994,25,36,47,10,2,2
4995,25,37,69,11,0,1
4996,25,37,69,12,1,1
4997,25,38,23,42,1,1
4998,25,39,17,17,0,1
4999,25,40,15,76,0,1
5000,25,40,15,79,0,1
5001,25,40,26,173,3,2
5002,25,40,37,137,0,1
5003,25,40,37,138,0,1
5004,25,41,13,32,3,2
5005,25,41,21,36,3,2
5006,25,43,35,8,1,1
5007,25,45,28,71,3,2
5008,25,45,28,72,4,2
5009,25,47,28,73,4,2
5010,25,47,91,4,1,2
5011,25,47,92,1,1,2
5012,25,49,22,5,2,2
5013,25,49,30,50,2,2
5014,25,49,42,28,0,2
5015,25,51,6,19,2,1
5016,25,51,6,92,2,1
5017,25,51,7,158,0,1
5018,25,51,11,17,0,1
5019,25,52,9,73,3,2
5020,25,53,27,61,3,2
5021,25,53,55,19,2,2
5022,25,53,55,20,2,1
5023,25,53,55,21,0,0
5024,25,55,36,74,1,2
5025,25,55,36,75,0,2
5026,25,57,81,28,1,1
5027,25,58,5,67,0,1
5028,25,58,11,123,2,2
5029,25,58,57,3,0,1
5030,25,58,67,29,1,2
5031,25,58,73,9,1,2
5032,25,59,4,59,1,1
5033,25,59,6,115,0,1
5034,25,59,42,10,0,1
5035,25,60,17,110,4,2
5036,25,61,10,5,4,2
5037,25,61,67,5,3,2
5038,25,61,71,15,1,2
5039,25,61,71,16,5,2
5040,25,61,78,13,3,2
5041,25,62,7,54,2,2
5042,25,62,14,33,2,2
5043,25,62,36,40,2,2
5044,25,63,17,37,2,1
5045,25,63,28,55,3,2
5046,25,64,32,16,1,2
5047,25,64,39,9,3,2
5048,25,64,51,17,0,2
5049,25,64,51,18,0,2
5050,25,67,17,29,0,2
5051,25,68,39,53,1,1
5052,25,70,4,48,1,1
5053,25,70,4,93,1,1
5054,25,70,69,19,0,1
5055,25,71,4,110,1,2
5056,25,71,9,104,3,2
5057,25,71,39,53,0,2
5058,25,73,8,2,3,2
5059,25,73,9,124,1,2
5060,25,73,9,125,0,2
5061,25,76,11,108,1,2
5062,26,3,18,6,3,2
5063,26,3,35,8,1,2
5064,26,4,10,99,1,2
5065,26,4,11,118,1,2
5066,26,4,11,119,0,1
5067,26,5,12,103,0,2
5068,26,5,23,44,1,2
5069,26,5,36,30,2,1
5070,26,6,26,227,0,2
5071,26,12,20,25,2,0
5072,26,12,20,26,0,1
5073,26,12,20,27,0,1
5074,26,12,20,28,1,1
5075,26,12,20,29,0,1
5076,26,12,20,30,0,1
5077,26,12,20,31,0,1
5078,26,12,20,32,0,0
5079,26,12,20,33,0,0
5080,26,12,20,34,0,0
5081,26,12,20,35,0,0
5082,26,12,20,36,1,0
5083,26,15,20,46,3,2
5084,26,15,28,35,2,2
5085,26,16,20,47,4,2
5086,26,23,20,49,2,2
5087,26,23,20,50,2,1
5088,26,23,28,38,2,1
5089,26,23,43,46,3,1
5090,26,23,43,54,0,1
5091,26,28,2,258,4,2
5092,26,39,17,81,1,0
5093,26,39,21,18,0,0
5094,26,42,7,116,1,0
5095,26,42,20,65,1,1
5096,26,42,20,66,1,1
5097,26,42,20,67,0,0
5098,26,42,20,68,1,0
5099,26,42,20,69,0,0
5100,26,45,7,118,0,2
5101,26,45,7,119,0,1
5102,26,45,7,120,1,1
5103,26,45,7,121,0,1
5104,26,45,7,122,0,1
5105,26,45,7,123,0,1
5106,26,45,20,71,0,1
5107,26,59,7,137,2,2
5108,26,59,28,5,1,2
5109,26,59,28,6,0,1
5110,26,63,20,77,3,2
5111,26,77,6,81,1,1
5112,26,77,10,71,0,2
5113,26,77,11,54,0,2
5114,26,77,11,55,0,1
5115,26,77,11,56,1,1
5116,26,77,43,26,0,2
5117,26,77,43,27,0,1
5118,26,77,43,28,0,1
5119,26,77,60,4,2,2
5120,26,80,1,7,0,1
5121,26,80,72,10,0,1
5122,26,82,1,6,0,0
5123,26,84,16,122,1,2
5124,26,84,29,27,2,2
5125,26,84,37,108,1,2
5126,26,84,37,109,0,1
5127,26,84,37,110,0,1
5128,26,86,9,114,3,2
5129,26,86,14,41,1,2
5130,26,86,60,4,3,2
5131,26,89,2,10,1,1
5132,26,98,40,47,0,1
5133,26,100,7,53,1,2
5134,26,102,38,64,0,1
5135,26,111,26,112,1,1
5136,26,118,54,10,0,1
5137,26,118,54,11,2,1
5138,26,118,54,12,0,1
5139,26,118,54,13,0,1
5140,26,118,54,14,0,1
5141,26,123,7,69,0,1
5142,26,136,2,6,1,2
5143,26,136,10,96,0,2
5144,26,136,10,97,0,1
5145,26,136,11,53,1,2
5146,26,137,16,24,1,2
5147,26,137,25,4,0,2
5148,26,137,25,5,1,2
5149,26,139,41,15,2,2
5150,26,139,46,25,0,1
5151,26,139,53,50,1,2
5152,26,139,69,6,1,2
5153,26,139,69,7,0,2
5154,26,139,71,4,1,0
5155,26,139,89,6,0,0
5156,26,139,89,7,0,0
5157,26,139,89,8,0,0
5158,26,154,54,25,0,2
5159,26,154,54,26,0,1
5160,26,167,7,82,3,2
5161,26,176,50,12,2,2
5162,26,176,50,14,4,2
5163,26,183,7,86,1,1
5164,26,184,36,62,1,1
5165,26,184,37,126,1,1
5166,26,187,8,32,2,2
5167,26,187,17,90,0,1
5168,26,187,17,92,3,2
5169,26,189,7,88,1,1
5170,26,189,11,87,0,1
5171,26,189,11,94,1,2
5172,26,192,26,5,0,1
5173,26,193,2,97,2,2
5174,26,196,54,52,1,2
5175,26,196,61,6,0,1
5176,26,197,7,157,1,2
5177,26,199,6,111,2,1
5178,26,199,10,96,1,1
5179,26,199,10,97,0,1
5180,26,199,15,14,0,1
5181,26,199,15,15,0,2
5182,26,203,10,88,1,1
5183,26,203,10,89,1,0
5184,26,203,10,90,1,2
5185,26,203,10,91,0,1
5186,26,203,14,44,1,2
5187,26,203,40,84,1,2
5188,26,203,40,85,0,1
5189,26,204,29,29,1,2
5190,26,204,29,53,2,2
5191,26,207,2,96,0,1
5192,26,207,79,46,0,1
5193,26,207,92,11,1,1
5194,26,209,17,15,1,1
5195,26,209,28,59,2,2
5196,26,211,59,21,0,1
5197,26,212,72,8,0,2
5198,26,212,72,9,1,2
5199,26,212,72,10,0,1
5200,26,214,5,67,0,1
5201,26,214,6,19,1,1
5202,26,214,6,51,1,1
5203,26,214,11,17,0,0
5204,26,214,19,97,1,1
5205,26,214,36,6,1,1
5206,26,214,42,7,1,1
5207,26,214,111,1,0,1
5208,26,218,52,48,2,2
5209,26,220,10,61,0,2
5210,26,223,34,23,0,1
5211,26,224,36,69,1,1
5212,26,224,40,1,0,0
5213,26,224,40,2,0,0
5214,26,224,40,3,0,0
5215,26,224,69,40,0,1
5216,26,224,69,41,1,2
5217,26,224,69,42,0,1
5218,26,224,69,43,0,1
5219,26,227,26,192,1,0
5220,26,227,26,193,1,0
5221,26,227,26,194,2,0
5222,26,227,26,195,0,0
5223,26,227,26,210,0,0
5224,26,227,26,211,0,0
5225,26,227,26,212,0,0
5226,26,227,40,52,2,1
5227,27,2,19,97,1,2
5228,27,2,41,44,2,2
5229,27,4,6,110,2,2
5230,27,6,6,115,1,1
5231,27,11,4,110,4,2
5232,27,11,20,82,1,2
5233,27,12,17,101,2,2
5234,27,13,7,119,0,1
5235,27,25,13,10,1,2
5236,27,25,41,37,1,2
5237,27,40,14,8,5,2
5238,27,40,30,44,3,2
5239,27,40,41,46,3,2
5240,27,44,40,36,5,1
5241,27,44,40,37,0,1
5242,27,45,7,75,2,2
5243,27,45,7,76,0,1
5244,27,47,4,78,4,2
5245,27,47,7,131,6,2
5246,27,47,36,18,4,2
5247,27,47,36,19,6,1
5248,27,48,54,29,0,2
5249,27,48,91,12,0,2
5250,27,51,11,65,0,2
5251,27,55,26,165,1,2
5252,27,55,26,166,1,1
5253,27,59,37,180,0,1
5254,27,59,37,181,1,1
5255,27,59,37,182,1,1
5256,27,60,13,33,4,0
5257,27,60,16,17,1,1
5258,27,60,29,63,5,2
5259,27,60,39,9,1,0
5260,27,60,39,22,0,0
5261,27,60,43,87,1,1
5262,27,61,25,53,6,2
5263,27,61,40,64,7,2
5264,27,62,2,30,3,2
5265,27,62,6,133,1,2
5266,27,62,6,165,3,2
5267,27,62,16,53,1,1
5268,27,62,17,67,2,2
5269,27,63,6,97,4,2
5270,27,63,16,16,1,1
5271,27,64,20,54,0,0
5272,27,64,23,117,3,2
5273,27,64,30,27,5,2
5274,27,64,57,4,5,1
5275,27,64,85,12,0,0
5276,27,64,85,13,2,2
5277,27,64,86,11,1,1
5278,27,64,86,12,1,1
5279,27,65,6,59,3,2
5280,27,65,7,187,4,2
5281,27,65,31,34,2,2
5282,27,66,18,48,0,2
5283,27,66,19,38,0,1
5284,27,72,17,51,3,1
5285,27,72,29,54,1,2
5286,27,74,11,5,3,2
5287,27,74,13,10,0,2
5288,27,74,20,7,1,2
5289,27,75,22,70,3,2
5290,27,76,19,34,1,2
5291,27,83,37,22,1,2
5292,27,83,81,7,0,2
5293,27,84,75,31,0,1
5294,27,84,75,32,1,1
5295,27,84,77,35,0,1
5296,27,84,77,36,0,1
5297,27,84,77,37,1,1
5298,27,87,17,52,1,1
5299,27,87,30,25,2,1
5300,27,87,70,43,1,2
5301,27,88,18,47,2,2
5302,27,88,20,105,1,2
5303,27,88,20,106,0,1
5304,27,88,20,107,1,1
5305,27,88,52,9,0,1
5306,27,88,52,10,1,2
5307,27,89,21,103,1,2
5308,27,89,34,37,1,1
5309,27,89,41,40,2,2
5310,27,91,10,104,4,2
5311,27,91,106,3,2,2
5312,27,91,106,4,0,1
5313,27,92,3,58,1,1
5314,27,92,11,12,2,1
5315,27,92,13,40,0,1
5316,27,92,28,3,1,0
5317,27,93,41,53,3,2
5318,28,3,12,3,0,1
5319,28,6,7,137,2,2
5320,28,6,26,59,0,2
5321,28,7,20,39,2,2
5322,28,13,2,216,2,1
5323,28,13,4,19,1,1
5324,28,25,11,89,1,0
5325,28,26,12,21,1,0
5326,28,28,2,203,0,1
5327,28,30,28,44,0,2
5328,28,31,20,17,0,1
5329,28,31,20,18,1,1
5330,28,31,20,20,1,2
5331,28,34,20,27,1,2
5332,28,34,20,28,0,1
5333,28,34,20,29,0,2
5334,28,34,20,30,1,1
5335,28,34,20,31,0,1
5336,28,34,20,32,0,1
5337,28,35,5,67,0,1
5338,28,35,19,53,1,1
5339,28,35,20,36,1,1
5340,28,35,33,39,0,1
5341,28,35,33,69,1,1
5342,28,35,40,51,0,1
5343,28,35,40,52,0,1
5344,28,35,58,21,1,1
5345,28,38,26,29,5,1
5346,28,38,43,54,0,1
5347,28,38,79,23,0,1
5348,28,38,79,24,1,1
5349,28,38,79,25,0,1
5350,28,38,79,26,0,1
5351,28,39,89,13,0,1
5352,28,39,89,14,0,1
5353,28,41,47,13,1,1
5354,28,42,11,99,4,2
5355,28,42,26,23,0,1
5356,28,42,26,29,0,1
5357,28,42,40,36,0,1
5358,28,42,40,37,0,1
5359,28,43,69,9,0,1
5360,28,43,69,10,0,1
5361,28,44,3,44,2,2
5362,28,44,11,49,2,2
5363,28,44,11,100,0,2
5364,28,44,12,102,3,2
5365,28,44,20,99,0,2
5366,28,47,4,165,3,2
5367,28,47,5,19,3,2
5368,28,47,6,156,2,1
5369,28,47,6,157,4,2
5370,28,47,19,52,0,0
5371,28,47,26,10,1,0
5372,28,47,79,16,1,0
5373,28,48,10,78,4,2
5374,28,48,23,48,0,2
5375,28,49,5,44,3,1
5376,28,49,6,91,3,1
5377,28,49,6,92,2,1
5378,28,49,6,154,3,1
5379,28,49,6,155,2,1
5380,28,49,46,30,4,1
5381,28,52,2,121,3,2
5382,28,52,3,199,2,2
5383,28,52,5,82,1,2
5384,28,52,5,83,2,2
5385,28,52,17,107,3,2
5386,28,52,17,108,0,1
5387,28,52,25,72,0,0
5388,28,52,36,1,0,0
5389,28,52,36,2,0,0
5390,28,56,2,272,4,2
5391,28,56,9,113,0,2
5392,28,56,12,103,0,1
5393,28,58,16,112,2,2
5394,28,58,16,113,0,1
5395,28,59,6,19,1,1
5396,28,59,7,158,2,2
5397,28,59,11,17,5,1
5398,28,59,17,15,4,1
5399,28,59,17,58,6,2
5400,28,59,42,7,3,1
5401,28,60,3,198,2,2
5402,28,60,13,26,4,2
5403,28,60,16,96,2,2
5404,28,60,87,16,2,1
5405,28,60,87,17,2,2
5406,28,61,37,57,1,2
5407,28,61,37,158,1,2
5408,28,62,6,94,3,2
5409,28,63,2,166,1,2
5410,28,63,2,167,3,1
5411,28,63,19,81,1,1
5412,28,63,19,82,2,2
5413,28,63,29,25,2,2
5414,28,63,46,5,0,2
5415,28,63,46,6,2,2
5416,28,64,18,52,5,2
5417,28,64,18,53,1,2
5418,28,68,33,36,3,2
5419,28,69,13,10,0,2
5420,28,73,25,62,4,2
5421,28,78,22,73,1,1
5422,28,78,39,49,5,2
5423,28,78,41,50,2,2
5424,28,80,32,17,2,1
5425,28,84,27,90,8,2
5426,28,85,5,109,2,1
5427,28,85,7,6,0,1
5428,28,85,39,69,3,1
5429,28,85,110,1,1,1
5430,28,85,110,2,0,1
5431,28,85,110,3,1,1
5432,28,88,29,3,0,0
5433,28,88,29,4,1,0
5434,28,88,55,26,1,2
5435,28,88,55,27,1,2
5436,29,2,2,214,3,2
5437,29,2,3,142,1,2
5438,29,3,2,143,3,0
5439,29,6,41,46,1,2
5440,29,7,4,40,2,2
5441,29,8,17,23,2,2
5442,29,8,17,24,0,2
5443,29,10,4,141,6,2
5444,29,10,5,52,2,1
5445,29,10,22,11,3,2
5446,29,11,3,179,1,2
5447,29,11,47,31,2,2
5448,29,12,35,18,3,2
5449,29,12,70,10,0,2
5450,29,12,70,11,0,1
5451,29,13,16,25,3,2
5452,29,14,10,96,0,1
5453,29,14,10,97,0,1
5454,29,15,23,12,0,1
5455,29,15,23,13,1,1
5456,29,15,36,41,1,2
5457,29,15,36,42,0,1
5458,29,15,36,43,0,1
5459,29,15,36,44,0,0
5460,29,15,67,5,1,1
5461,29,15,69,11,0,2
5462,29,15,69,12,1,1
5463,29,17,1,5,3,1
5464,29,17,66,11,1,0
5465,29,19,30,27,3,2
5466,29,20,41,53,2,1
5467,29,20,52,35,2,2
5468,29,20,52,36,2,2
5469,29,24,37,97,1,2
5470,29,24,37,98,0,1
5471,29,25,7,38,3,2
5472,29,25,43,67,4,2
5473,29,27,2,133,0,2
5474,29,27,11,71,0,2
5475,29,27,16,120,0,1
5476,29,27,16,121,0,1
5477,29,27,16,122,4,2
5478,29,27,19,49,3,2
5479,29,27,21,72,3,2
5480,29,27,53,37,0,2
5481,29,35,37,137,0,1
5482,29,35,37,138,1,1
5483,29,36,60,6,3,1
5484,29,44,20,15,0,0
5485,29,44,53,31,2,2
`uid`, `ss`, `sv`, `ts`, `tv`, `common`, `relevance`
5486,29,45,2,152,1,2
5487,29,45,11,87,2,2
5488,29,46,16,125,2,2
5489,29,46,20,44,1,1
5490,29,46,57,25,3,1
5491,29,48,6,38,1,1
5492,29,48,7,157,2,2
5493,29,48,25,5,1,1
5494,29,48,25,6,1,1
5495,29,49,10,96,0,1
5496,29,49,10,97,2,1
5497,29,49,54,17,0,1
5498,29,50,2,272,0,1
5499,29,50,17,59,2,1
5500,29,50,18,17,2,1
5501,29,51,20,133,0,2
5502,29,51,26,197,0,1
5503,29,52,69,44,1,0
5504,29,52,69,45,0,0
5505,29,52,69,46,0,0
5506,29,52,69,47,0,0
5507,29,53,8,32,4,1
5508,29,54,18,29,2,2
5509,29,55,7,41,1,2
5510,29,55,21,39,0,2
5511,29,55,39,16,2,2
5512,29,55,52,13,1,1
5513,29,55,52,14,1,1
5514,29,55,52,15,0,1
5515,29,55,52,16,2,1
5516,29,55,54,48,2,2
5517,29,55,54,49,0,0
5518,29,60,11,6,4,2
5519,29,65,17,67,3,2
5520,29,66,28,8,0,1
5521,29,67,14,28,3,1
5522,29,67,106,1,0,1
5523,29,67,106,2,0,1
5524,29,67,106,3,0,1
5525,29,67,106,4,2,2
5526,30,4,5,82,0,0
5527,30,4,5,83,1,0
5528,30,4,30,1,0,0
5529,30,4,30,2,0,0
5530,30,4,30,3,0,0
5531,30,4,30,4,0,0
5532,30,4,30,5,0,1
5533,30,4,30,6,0,1
5534,30,4,5,82,1,1
5535,30,4,5,83,1,1
5536,30,10,5,49,0,1
5537,30,10,6,110,0,1
5538,30,10,61,5,0,1
5539,30,18,91,3,0,1
5540,30,18,91,4,0,1
5541,30,18,92,1,0,1
5542,30,18,92,2,0,1
5543,30,18,93,1,0,1
5544,30,18,93,2,0,1
5545,30,19,7,57,6,2
5546,30,19,22,5,5,2
5547,30,19,22,6,6,2
5548,30,19,22,7,0,2
5549,30,19,36,33,10,2
5550,30,19,36,34,0,1
5551,30,21,7,189,5,2
5552,30,24,22,5,6,2
5553,30,25,17,52,2,2
5554,30,25,22,65,4,2
5555,30,25,35,41,3,2
5556,30,25,36,53,0,2
5557,30,25,79,13,0,1
5558,30,25,79,14,0,1
5559,30,27,42,11,3,1
5560,30,28,16,62,0,0
5561,30,30,3,97,5,0
5562,30,30,6,116,1,2
5563,30,30,12,103,3,2
5564,30,32,6,159,4,2
5565,30,33,7,172,2,0
5566,30,36,11,10,3,2
5567,30,36,11,11,0,0
5568,30,39,74,6,0,1
5569,30,41,7,168,1,0
5570,30,47,6,54,2,0
5571,30,48,7,57,5,2
5572,30,51,51,42,0,1
5573,30,51,56,63,1,1
5574,30,51,56,64,0,1
5575,30,51,56,65,1,1
5576,30,51,56,66,0,1
5577,30,51,56,67,0,1
5578,30,53,6,36,1,0
5579,30,53,27,80,1,2
5580,30,57,41,24,1,2
5581,30,58,10,96,0,2
5582,30,58,10,97,3,1
5583,30,60,39,65,0,0
5584,31,3,39,23,2,1
5585,31,3,17,82,0,2
5586,31,3,41,44,0,2
5587,31,12,30,44,2,2
5588,31,13,6,82,1,2
5589,31,14,2,233,3,2
5590,31,14,17,23,2,2
5591,31,14,17,24,0,1
5592,31,14,46,15,8,2
5593,31,16,21,47,6,2
5594,31,16,99,7,1,2
5595,31,16,99,8,1,2
5596,31,18,17,37,3,2
5597,31,18,28,19,1,1
5598,31,21,2,170,7,2
5599,31,24,10,69,0,1
5600,31,24,10,70,2,2
5601,31,27,17,85,0,1
5602,31,27,18,109,5,2
5603,31,28,36,82,0,2
5604,31,28,54,50,2,2
5605,31,28,79,13,1,1
5606,31,28,79,14,0,1
5607,31,29,22,70,1,1
5608,31,29,65,12,2,1
5609,31,32,17,67,4,2
5610,31,32,29,65,5,2
5611,31,32,35,32,1,1
5612,31,33,4,120,4,2
5613,31,34,6,59,5,2
5614,31,34,7,187,6,2
5615,32,5,65,12,4,1
5616,32,12,6,27,3,2
5617,32,12,6,28,0,1
5618,32,12,6,29,0,1
5619,32,12,19,38,2,1
5620,32,12,67,10,1,1
5621,32,13,10,99,4,2
5622,32,14,45,34,4,2
5623,32,14,78,24,2,1
5624,32,14,78,25,0,1
5625,32,14,78,26,0,1
5626,32,14,78,27,1,1
5627,32,14,78,28,0,1
5628,32,14,78,29,0,1
5629,32,14,78,30,3,2
5630,32,17,40,60,0,0
5631,32,17,46,16,2,1
5632,32,18,38,28,1,2
5633,32,18,45,21,2,2
5634,32,18,59,20,1,2
5635,32,20,22,22,6,2
5636,32,23,17,2,5,2
5637,32,24,45,16,0,1
5638,32,24,45,17,2,1
